scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 1, 408, 2745, 19, 3792, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 2, 896, 6798, 21, 7921, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 1, 1042, 8424, 25, 8926, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 1, 467, 3325, 20, 4464, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 0, 1149, 8429, 0, 10123, timeout
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 843, 6220, 0, 10169, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 1924, 9177, 0, 10132, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 1904, 8444, 1, 10120, timeout
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 0, 2022, 9396, 4, 10129, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 2372, 7872, 20, 8472, ontime
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 0, 3825, 10793, 10, 10114, timeout
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 2823, 9194, 6, 10122, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 4223, 10905, 16, 10125, timeout
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 4296, 10752, 7, 10132, timeout
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 5367, 11893, 12, 10121, timeout
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 0, 5489, 12804, 19, 10112, timeout
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 5314, 11955, 14, 10119, timeout
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 0, 4715, 8656, 27, 10129, timeout
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 7322, 13231, 46, 10118, timeout
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 531, 3183, 19, 4851, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 1, 64, 338, 19, 1179, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 1, 121, 555, 19, 1459, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 2, 126, 628, 23, 1704, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 1, 446, 3669, 20, 4543, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 1, 377, 2537, 19, 3678, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 1, 246, 1559, 19, 2804, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 1, 173, 1153, 22, 2132, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 1, 531, 3830, 19, 4740, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 1, 332, 2377, 19, 3649, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 0, 1056, 8973, 0, 10115, timeout
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 2, 1331, 10685, 0, 10106, timeout
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 0, 1493, 10790, 0, 10112, timeout
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 1426, 9718, 0, 10125, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 2161, 10518, 1, 10111, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 2771, 11049, 1, 10115, timeout
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 0, 2509, 11477, 1, 10111, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 4046, 12377, 3, 10110, timeout
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 1, 2664, 7835, 23, 7584, ontime
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 4654, 12749, 11, 10110, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 4373, 12663, 5, 10110, timeout
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 4987, 12496, 11, 10112, timeout
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 5170, 12941, 7, 10107, timeout
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 1, 4620, 9926, 25, 7855, ontime
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 6774, 14085, 21, 10109, timeout
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 0, 5323, 10958, 21, 10120, timeout
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 5547, 10549, 23, 10118, timeout
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 504, 2964, 22, 3895, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 0, 993, 9253, 0, 10114, timeout
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 1, 408, 2732, 19, 3739, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 1, 852, 7908, 20, 7745, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 1, 283, 2073, 21, 3027, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 1, 152, 794, 20, 1693, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 1, 203, 1097, 20, 2162, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 1, 571, 6382, 0, 10103, timeout
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 1, 433, 2821, 24, 4420, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 2, 375, 2372, 24, 3279, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 2, 401, 2290, 21, 3226, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 1, 28, 185, 26, 1359, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 2, 282, 1832, 23, 3523, ontime
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 1561, 9413, 0, 10149, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 1971, 9455, 1, 10119, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 1903, 7959, 1, 10120, timeout
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 0, 2889, 11083, 1, 10131, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 2858, 8642, 3, 10131, timeout
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 0, 2070, 6709, 2, 10146, timeout
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 3421, 9900, 3, 10124, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 3458, 10550, 5, 10108, timeout
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 5292, 13528, 14, 10125, timeout
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 5061, 12561, 10, 10111, timeout
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 0, 6486, 13677, 20, 10114, timeout
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 5953, 12459, 24, 10133, timeout
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 0, 4454, 8354, 26, 9333, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 3513, 7312, 30, 7412, ontime
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 0.30, 1, 5, 58, 20, 583, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 0.30, 1, 509, 4536, 0, 10105, timeout
dyngrid, 0.04, 0.9920, SOLVE_M, 0.30, 0, 625, 4820, 0, 10149, timeout
dyngrid, 0.06, 0.9880, SOLVE_M, 0.30, 1, 16, 94, 19, 751, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 0.30, 1, 206, 1091, 22, 2093, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 0.30, 3, 841, 6496, 28, 6796, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 0.30, 1, 537, 4634, 22, 6565, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 0.30, 1, 66, 395, 20, 1560, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 0.30, 1, 361, 2005, 20, 5104, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 0.30, 0, 554, 4045, 0, 10252, timeout
dyngrid, 0.20, 0.9600, SOLVE_M, 0.30, 1, 63, 334, 20, 1302, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 0.30, 0, 671, 5794, 0, 10211, timeout
dyngrid, 0.27, 0.9460, SOLVE_M, 0.30, 1, 465, 3042, 19, 4272, ontime
dyngrid, 0.32, 0.9360, SOLVE_M, 0.30, 0, 1467, 9685, 0, 10118, timeout
dyngrid, 0.37, 0.9260, SOLVE_M, 0.30, 0, 2189, 10349, 1, 10117, timeout
dyngrid, 0.42, 0.9160, SOLVE_M, 0.30, 0, 2235, 9991, 5, 10121, timeout
dyngrid, 0.47, 0.9060, SOLVE_M, 0.30, 0, 2941, 10976, 1, 10116, timeout
dyngrid, 0.52, 0.8960, SOLVE_M, 0.30, 0, 3537, 11272, 2, 10112, timeout
dyngrid, 0.57, 0.8860, SOLVE_M, 0.30, 0, 3102, 10617, 7, 10120, timeout
dyngrid, 0.62, 0.8760, SOLVE_M, 0.30, 0, 2395, 7725, 10, 10143, timeout
dyngrid, 0.67, 0.8660, SOLVE_M, 0.30, 0, 3246, 9305, 11, 10174, timeout
dyngrid, 0.72, 0.8560, SOLVE_M, 0.30, 0, 3895, 10047, 8, 10120, timeout
dyngrid, 0.77, 0.8460, SOLVE_M, 0.30, 0, 4129, 11054, 6, 10120, timeout
dyngrid, 0.82, 0.8360, SOLVE_M, 0.30, 0, 4682, 9801, 22, 9762, ontime
dyngrid, 0.87, 0.8260, SOLVE_M, 0.30, 0, 5284, 11245, 22, 9306, ontime
dyngrid, 0.92, 0.8160, SOLVE_M, 0.30, 0, 7619, 13608, 28, 10120, timeout
dyngrid, 0.97, 0.8060, SOLVE_M, 0.30, 0, 436, 864, 19, 1922, ontime
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 1.00, 1, 217, 1400, 21, 2733, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 1.00, 0, 614, 0, 614, 1520, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 1.00, 0, 755, 0, 755, 1886, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 1.00, 0, 180, 0, 180, 865, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 1.00, 0, 148, 0, 148, 831, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 1.00, 0, 223, 0, 223, 1167, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 1.00, 0, 335, 0, 335, 1865, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 1.00, 0, 20, 0, 20, 567, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 1.00, 0, 264, 0, 264, 1890, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 1.00, 0, 254, 0, 254, 1752, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 1.00, 0, 114, 0, 114, 1305, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 1.00, 0, 132, 0, 132, 1474, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 1.00, 0, 74, 0, 74, 1072, ontime
dyngrid, 0.32, 0.9360, SOLVE_M, 1.00, 0, 282, 0, 282, 3092, ontime
dyngrid, 0.37, 0.9260, SOLVE_M, 1.00, 0, 43, 0, 43, 969, ontime
dyngrid, 0.42, 0.9160, SOLVE_M, 1.00, 0, 64, 0, 64, 990, ontime
dyngrid, 0.47, 0.9060, SOLVE_M, 1.00, 0, 59, 0, 59, 998, ontime
dyngrid, 0.52, 0.8960, SOLVE_M, 1.00, 0, 19, 0, 19, 556, ontime
dyngrid, 0.57, 0.8860, SOLVE_M, 1.00, 0, 27, 0, 27, 720, ontime
dyngrid, 0.62, 0.8760, SOLVE_M, 1.00, 0, 117, 0, 117, 2091, ontime
dyngrid, 0.67, 0.8660, SOLVE_M, 1.00, 0, 70, 0, 70, 1579, ontime
dyngrid, 0.72, 0.8560, SOLVE_M, 1.00, 0, 26, 0, 26, 908, ontime
dyngrid, 0.77, 0.8460, SOLVE_M, 1.00, 0, 96, 0, 96, 1886, ontime
dyngrid, 0.82, 0.8360, SOLVE_M, 1.00, 0, 23, 0, 23, 728, ontime
dyngrid, 0.87, 0.8260, SOLVE_M, 1.00, 0, 52, 0, 52, 1456, ontime
dyngrid, 0.92, 0.8160, SOLVE_M, 1.00, 0, 29, 0, 29, 959, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 1.00, 0, 27, 0, 27, 952, ontime
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 1.00, 1, 384, 2642, 19, 4837, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 1.00, 0, 2393, 0, 2393, 3331, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 1.00, 0, 769, 0, 769, 2019, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 1.00, 0, 20, 0, 20, 429, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 1.00, 0, 174, 0, 174, 1147, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 1.00, 0, 110, 0, 110, 775, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 1.00, 0, 96, 0, 96, 853, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 1.00, 0, 111, 0, 111, 1150, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 1.00, 0, 132, 0, 132, 1087, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 1.00, 0, 80, 0, 80, 901, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 1.00, 0, 70, 0, 70, 918, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 1.00, 0, 109, 0, 109, 1104, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 1.00, 0, 26, 0, 26, 689, ontime
dyngrid, 0.32, 0.9360, SOLVE_M, 1.00, 0, 100, 0, 100, 1304, ontime
dyngrid, 0.37, 0.9260, SOLVE_M, 1.00, 0, 78, 0, 78, 1204, ontime
dyngrid, 0.42, 0.9160, SOLVE_M, 1.00, 0, 49, 0, 49, 1093, ontime
dyngrid, 0.47, 0.9060, SOLVE_M, 1.00, 0, 58, 0, 58, 1404, ontime
dyngrid, 0.52, 0.8960, SOLVE_M, 1.00, 0, 35, 0, 35, 754, ontime
dyngrid, 0.57, 0.8860, SOLVE_M, 1.00, 0, 61, 0, 61, 1522, ontime
dyngrid, 0.62, 0.8760, SOLVE_M, 1.00, 0, 41, 0, 41, 1082, ontime
dyngrid, 0.67, 0.8660, SOLVE_M, 1.00, 0, 19, 0, 19, 569, ontime
dyngrid, 0.72, 0.8560, SOLVE_M, 1.00, 0, 43, 0, 43, 796, ontime
dyngrid, 0.77, 0.8460, SOLVE_M, 1.00, 0, 30, 0, 30, 703, ontime
dyngrid, 0.82, 0.8360, SOLVE_M, 1.00, 0, 48, 0, 48, 1186, ontime
dyngrid, 0.87, 0.8260, SOLVE_M, 1.00, 0, 42, 0, 42, 1334, ontime
dyngrid, 0.92, 0.8160, SOLVE_M, 1.00, 0, 32, 0, 32, 1028, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 1.00, 0, 19, 0, 19, 837, ontime
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 1.00, 1, 272, 1491, 20, 2896, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 1.00, 0, 2888, 0, 2888, 4760, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 1.00, 0, 170, 0, 170, 975, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 1.00, 0, 231, 0, 231, 1132, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 1.00, 0, 622, 0, 622, 1973, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 1.00, 0, 204, 0, 204, 1337, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 1.00, 0, 185, 0, 185, 1293, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 1.00, 0, 174, 0, 174, 1086, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 1.00, 0, 177, 0, 177, 1040, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 1.00, 0, 282, 0, 282, 1671, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 1.00, 0, 34, 0, 34, 452, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 1.00, 0, 287, 0, 287, 1950, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 1.00, 0, 118, 0, 118, 1546, ontime
dyngrid, 0.32, 0.9360, SOLVE_M, 1.00, 0, 42, 0, 42, 830, ontime
dyngrid, 0.37, 0.9260, SOLVE_M, 1.00, 0, 27, 0, 27, 633, ontime
dyngrid, 0.42, 0.9160, SOLVE_M, 1.00, 0, 72, 0, 72, 1157, ontime
dyngrid, 0.47, 0.9060, SOLVE_M, 1.00, 0, 176, 0, 176, 2946, ontime
dyngrid, 0.52, 0.8960, SOLVE_M, 1.00, 0, 82, 0, 82, 1438, ontime
dyngrid, 0.57, 0.8860, SOLVE_M, 1.00, 0, 41, 0, 41, 951, ontime
dyngrid, 0.62, 0.8760, SOLVE_M, 1.00, 0, 38, 0, 38, 1023, ontime
dyngrid, 0.67, 0.8660, SOLVE_M, 1.00, 0, 65, 0, 65, 1533, ontime
dyngrid, 0.72, 0.8560, SOLVE_M, 1.00, 0, 25, 0, 25, 809, ontime
dyngrid, 0.77, 0.8460, SOLVE_M, 1.00, 0, 45, 0, 45, 1052, ontime
dyngrid, 0.82, 0.8360, SOLVE_M, 1.00, 0, 26, 0, 26, 969, ontime
dyngrid, 0.87, 0.8260, SOLVE_M, 1.00, 0, 36, 0, 36, 1197, ontime
dyngrid, 0.92, 0.8160, SOLVE_M, 1.00, 0, 47, 0, 47, 1292, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 1.00, 0, 19, 0, 19, 892, ontime
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 1.00, 1, 626, 5193, 25, 9287, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 1.00, 0, 2431, 0, 2431, 3765, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 1.00, 0, 509, 0, 509, 1521, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 1.00, 0, 300, 0, 300, 1862, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 1.00, 0, 725, 0, 725, 3745, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 1.00, 0, 496, 0, 496, 1620, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 1.00, 0, 452, 0, 452, 2027, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 1.00, 0, 352, 0, 352, 1806, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 1.00, 0, 278, 0, 278, 1406, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 1.00, 0, 174, 0, 174, 1856, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 1.00, 0, 88, 0, 88, 840, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 1.00, 0, 73, 0, 73, 758, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 1.00, 0, 61, 0, 61, 1095, ontime
dyngrid, 0.32, 0.9360, SOLVE_M, 1.00, 0, 80, 0, 80, 1395, ontime
dyngrid, 0.37, 0.9260, SOLVE_M, 1.00, 0, 20, 0, 20, 711, ontime
dyngrid, 0.42, 0.9160, SOLVE_M, 1.00, 0, 20, 0, 20, 722, ontime
dyngrid, 0.47, 0.9060, SOLVE_M, 1.00, 0, 43, 0, 43, 1445, ontime
dyngrid, 0.52, 0.8960, SOLVE_M, 1.00, 0, 55, 0, 55, 1201, ontime
dyngrid, 0.57, 0.8860, SOLVE_M, 1.00, 0, 79, 0, 79, 2413, ontime
dyngrid, 0.62, 0.8760, SOLVE_M, 1.00, 0, 67, 0, 67, 2226, ontime
dyngrid, 0.67, 0.8660, SOLVE_M, 1.00, 0, 67, 0, 67, 2144, ontime
dyngrid, 0.72, 0.8560, SOLVE_M, 1.00, 0, 26, 0, 26, 1200, ontime
dyngrid, 0.77, 0.8460, SOLVE_M, 1.00, 0, 45, 0, 45, 1796, ontime
dyngrid, 0.82, 0.8360, SOLVE_M, 1.00, 0, 35, 0, 35, 1582, ontime
dyngrid, 0.87, 0.8260, SOLVE_M, 1.00, 0, 31, 0, 31, 1131, ontime
dyngrid, 0.92, 0.8160, SOLVE_M, 1.00, 0, 39, 0, 39, 1161, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 1.00, 0, 20, 0, 20, 845, ontime
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 1.00, 1, 730, 4740, 21, 5531, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 1.00, 0, 1667, 0, 1667, 2961, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 1.00, 0, 413, 0, 413, 1430, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 1.00, 0, 345, 0, 345, 1461, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 1.00, 0, 19, 0, 19, 458, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 1.00, 0, 57, 0, 57, 710, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 1.00, 0, 436, 0, 436, 2086, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 1.00, 0, 52, 0, 52, 577, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 1.00, 0, 54, 0, 54, 640, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 1.00, 0, 156, 0, 156, 1322, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 1.00, 0, 106, 0, 106, 989, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 1.00, 0, 200, 0, 200, 1572, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 1.00, 0, 184, 0, 184, 2020, ontime
dyngrid, 0.32, 0.9360, SOLVE_M, 1.00, 0, 371, 0, 371, 3173, ontime
dyngrid, 0.37, 0.9260, SOLVE_M, 1.00, 0, 20, 0, 20, 673, ontime
dyngrid, 0.42, 0.9160, SOLVE_M, 1.00, 0, 109, 0, 109, 1995, ontime
dyngrid, 0.47, 0.9060, SOLVE_M, 1.00, 0, 103, 0, 103, 1557, ontime
dyngrid, 0.52, 0.8960, SOLVE_M, 1.00, 0, 118, 0, 118, 1534, ontime
dyngrid, 0.57, 0.8860, SOLVE_M, 1.00, 0, 48, 0, 48, 1217, ontime
dyngrid, 0.62, 0.8760, SOLVE_M, 1.00, 0, 22, 0, 22, 684, ontime
dyngrid, 0.67, 0.8660, SOLVE_M, 1.00, 0, 36, 0, 36, 1577, ontime
dyngrid, 0.72, 0.8560, SOLVE_M, 1.00, 0, 37, 0, 37, 1218, ontime
dyngrid, 0.77, 0.8460, SOLVE_M, 1.00, 0, 45, 0, 45, 1875, ontime
dyngrid, 0.82, 0.8360, SOLVE_M, 1.00, 0, 65, 0, 65, 2396, ontime
dyngrid, 0.87, 0.8260, SOLVE_M, 1.00, 0, 96, 0, 96, 2297, ontime
dyngrid, 0.92, 0.8160, SOLVE_M, 1.00, 0, 23, 0, 23, 820, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 1.00, 0, 83, 0, 83, 3782, ontime
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 1.00, 0, 1255, 10534, 0, 10102, timeout
dyngrid, 0.02, 0.9960, SOLVE_M, 1.00, 0, 71, 0, 71, 573, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 1.00, 0, 438, 0, 438, 1239, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 1.00, 0, 284, 0, 284, 1195, ontime
dyngrid, 0.08, 0.9840, SOLVE_M, 1.00, 0, 432, 0, 432, 1298, ontime
dyngrid, 0.10, 0.9800, SOLVE_M, 1.00, 0, 710, 0, 710, 2188, ontime
dyngrid, 0.12, 0.9760, SOLVE_M, 1.00, 0, 253, 0, 253, 1204, ontime
dyngrid, 0.14, 0.9720, SOLVE_M, 1.00, 0, 50, 0, 50, 606, ontime
dyngrid, 0.16, 0.9680, SOLVE_M, 1.00, 0, 37, 0, 37, 437, ontime
dyngrid, 0.18, 0.9640, SOLVE_M, 1.00, 0, 55, 0, 55, 580, ontime
dyngrid, 0.20, 0.9600, SOLVE_M, 1.00, 0, 194, 0, 194, 1120, ontime
dyngrid, 0.22, 0.9560, SOLVE_M, 1.00, 0, 103, 0, 103, 612, ontime
dyngrid, 0.27, 0.9460, SOLVE_M, 1.00, 0, 109, 0, 109, 980, ontime
dyngrid, 0.32, 0.9360, SOLVE_M, 1.00, 0, 30, 0, 30, 602, ontime
dyngrid, 0.37, 0.9260, SOLVE_M, 1.00, 0, 219, 0, 219, 3151, ontime
dyngrid, 0.42, 0.9160, SOLVE_M, 1.00, 0, 87, 0, 87, 1505, ontime
dyngrid, 0.47, 0.9060, SOLVE_M, 1.00, 0, 19, 0, 19, 887, ontime
dyngrid, 0.52, 0.8960, SOLVE_M, 1.00, 0, 126, 0, 126, 2223, ontime
dyngrid, 0.57, 0.8860, SOLVE_M, 1.00, 0, 108, 0, 108, 2396, ontime
dyngrid, 0.62, 0.8760, SOLVE_M, 1.00, 0, 35, 0, 35, 1392, ontime
dyngrid, 0.67, 0.8660, SOLVE_M, 1.00, 0, 91, 0, 91, 2237, ontime
dyngrid, 0.72, 0.8560, SOLVE_M, 1.00, 0, 55, 0, 55, 2036, ontime
dyngrid, 0.77, 0.8460, SOLVE_M, 1.00, 0, 124, 0, 124, 3026, ontime
dyngrid, 0.82, 0.8360, SOLVE_M, 1.00, 0, 37, 0, 37, 1446, ontime
dyngrid, 0.87, 0.8260, SOLVE_M, 1.00, 0, 42, 0, 42, 1625, ontime
dyngrid, 0.92, 0.8160, SOLVE_M, 1.00, 0, 65, 0, 65, 2920, ontime
dyngrid, 0.97, 0.8060, SOLVE_M, 1.00, 0, 61, 0, 61, 2888, ontime
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout
dyngrid, 0.00, 1.0000, SOLVE_M, 1.00, 1, 953, 8311, 21, 8035, ontime
dyngrid, 0.02, 0.9960, SOLVE_M, 1.00, 0, 2072, 0, 2072, 3066, ontime
dyngrid, 0.04, 0.9920, SOLVE_M, 1.00, 0, 142, 0, 142, 712, ontime
dyngrid, 0.06, 0.9880, SOLVE_M, 1.00, 0, 977, 0, 977, 2066, ontime
