scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 35, 0, 70, 1361, ontime, 71.60
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 52, 0, 104, 2002, ontime, 104.80
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 31, 0, 62, 1341, ontime, 65.20
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 29, 0, 58, 1455, ontime, 61.20
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 34, 0, 68, 1758, ontime, 68.80
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 22, 103, 44, 683, ontime, 48.00
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 1, 34, 146, 46, 732, ontime, 50.80
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 3832, 12241, 6, 10125, timeout, 6.00
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 5295, 14483, 14, 10149, timeout, 14.00
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 1, 2262, 4225, 44, 3405, ontime, 49.00
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 10039, 17273, 74, 10122, timeout, 81.80
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 5768, 9142, 130, 6381, ontime, 142.60
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 5251, 6782, 152, 4375, ontime, 159.20
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 3693, 4708, 118, 3548, ontime, 126.40
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 1279, 1500, 114, 1735, ontime, 120.80
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 1003, 1187, 106, 1561, ontime, 111.20
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 5393, 6243, 372, 4060, ontime, 398.40
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 19, 19, 38, 679, ontime, 39.60
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 136, 136, 272, 1959, ontime, 272.80
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 92, 92, 184, 1704, ontime, 184.80
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 110, 110, 220, 1873, ontime, 220.80
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 50, 50, 100, 1061, ontime, 102.40
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 53, 0, 106, 1755, ontime, 107.60
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 61, 0, 122, 1682, ontime, 125.20
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 77, 0, 154, 1856, ontime, 155.60
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 36, 0, 72, 1330, ontime, 72.80
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 31, 0, 62, 1309, ontime, 65.20
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 51, 0, 102, 1590, ontime, 102.00
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 24, 0, 48, 601, ontime, 48.80
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 55, 0, 110, 2048, ontime, 122.00
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 40, 0, 80, 1273, ontime, 84.00
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 27, 0, 54, 1032, ontime, 55.60
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 934, 6637, 54, 7544, ontime, 60.40
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 1, 494, 3405, 50, 3791, ontime, 56.40
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 2659, 9676, 42, 7667, ontime, 43.60
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 5658, 15316, 20, 10127, timeout, 24.20
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 7525, 15696, 32, 10127, timeout, 32.80
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 9828, 17289, 64, 10125, timeout, 69.00
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 890, 1508, 50, 2025, ontime, 53.20
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 1880, 2497, 112, 2082, ontime, 122.80
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 7154, 9249, 202, 4740, ontime, 221.80
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 2127, 2502, 202, 1938, ontime, 224.40
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 877, 1042, 100, 1388, ontime, 109.60
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 389, 462, 58, 987, ontime, 62.80
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 62, 62, 124, 880, ontime, 126.40
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 145, 145, 290, 2089, ontime, 291.60
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 239, 239, 478, 3296, ontime, 479.60
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 89, 89, 178, 1786, ontime, 178.00
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 27, 27, 54, 1225, ontime, 55.60
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 95, 0, 190, 1835, ontime, 190.00
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 77, 0, 154, 1977, ontime, 154.00
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 19, 0, 38, 471, ontime, 41.20
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 111, 0, 222, 3077, ontime, 222.00
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 72, 0, 144, 2245, ontime, 144.80
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 58, 0, 116, 2378, ontime, 118.40
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 43, 0, 86, 1959, ontime, 87.60
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 33, 0, 66, 1589, ontime, 67.60
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 22, 0, 44, 987, ontime, 48.00
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 42, 0, 84, 1446, ontime, 84.80
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 282, 2813, 46, 3696, ontime, 52.40
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 1, 379, 2251, 46, 3743, ontime, 52.40
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 3751, 13165, 6, 10133, timeout, 6.00
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 5758, 15285, 18, 10121, timeout, 19.60
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 8329, 16575, 36, 10120, timeout, 41.20
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 11720, 19814, 98, 10124, timeout, 103.20
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 9124, 13795, 118, 8498, ontime, 128.60
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 8477, 10825, 294, 6075, ontime, 321.60
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 7644, 9882, 220, 5704, ontime, 236.60
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 6513, 7612, 478, 4656, ontime, 510.40
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 3789, 4392, 280, 2889, ontime, 299.60
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 186, 229, 48, 768, ontime, 50.40
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 78, 78, 156, 874, ontime, 156.80
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 50, 50, 100, 754, ontime, 102.40
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 86, 86, 172, 1039, ontime, 172.80
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 45, 45, 90, 750, ontime, 91.60
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 53, 53, 106, 807, ontime, 107.60
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 116, 0, 232, 1773, ontime, 236.00
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 74, 0, 148, 1142, ontime, 148.80
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 34, 0, 68, 1158, ontime, 68.80
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 44, 0, 88, 1662, ontime, 90.40
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 47, 0, 94, 1434, ontime, 94.00
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 112, 0, 224, 3784, ontime, 224.80
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 60, 0, 120, 2661, ontime, 120.80
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 40, 0, 80, 1627, ontime, 80.80
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 71, 0, 142, 3295, ontime, 145.20
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 20, 0, 40, 1122, ontime, 42.40
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 716, 6224, 54, 7010, ontime, 57.20
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 1, 197, 1316, 48, 2083, ontime, 50.40
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 3817, 14850, 6, 10120, timeout, 7.80
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 5102, 14385, 18, 10121, timeout, 20.60
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 8676, 16816, 42, 10145, timeout, 44.60
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 9713, 16538, 100, 10122, timeout, 112.60
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 5203, 7890, 82, 5518, ontime, 92.00
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 14646, 19231, 672, 8988, ontime, 740.80
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 5004, 6580, 156, 4426, ontime, 169.00
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 4178, 4853, 310, 2929, ontime, 337.60
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 3872, 4479, 276, 3214, ontime, 293.60
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 3764, 4374, 292, 3172, ontime, 313.40
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 30, 30, 60, 827, ontime, 64.00
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 49, 49, 98, 1330, ontime, 98.00
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 72, 72, 144, 1561, ontime, 146.40
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 106, 106, 212, 2516, ontime, 214.40
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 19, 19, 38, 856, ontime, 39.60
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 115, 0, 230, 2188, ontime, 231.60
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 19, 0, 38, 917, ontime, 39.60
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 104, 0, 208, 2567, ontime, 210.40
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 46, 0, 92, 1330, ontime, 94.40
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 97, 0, 194, 1622, ontime, 195.60
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 56, 0, 112, 1093, ontime, 112.80
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 33, 0, 66, 1048, ontime, 67.60
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 65, 0, 130, 1242, ontime, 133.20
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 19, 0, 38, 648, ontime, 38.00
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 73, 0, 146, 2272, ontime, 146.00
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 32, 136, 44, 717, ontime, 48.00
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 1, 53, 227, 46, 846, ontime, 50.80
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 3284, 12078, 4, 10130, timeout, 4.00
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 5342, 14130, 16, 10124, timeout, 16.80
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 5719, 12124, 64, 8076, ontime, 73.20
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 10273, 17735, 102, 10118, timeout, 106.20
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 20, 74, 40, 635, ontime, 44.00
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 14832, 19055, 356, 8367, ontime, 388.20
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 6357, 8304, 190, 4776, ontime, 204.20
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 470, 560, 64, 1034, ontime, 66.40
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 21, 41, 42, 526, ontime, 43.60
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 463, 552, 70, 1170, ontime, 74.20
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 52, 52, 104, 1259, ontime, 106.40
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 124, 124, 248, 2453, ontime, 248.80
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 42, 42, 84, 1005, ontime, 86.40
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 45, 45, 90, 1225, ontime, 91.60
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 138, 138, 276, 2881, ontime, 276.80
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 103, 0, 206, 2756, ontime, 207.60
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 35, 0, 70, 1142, ontime, 71.60
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 156, 0, 312, 3540, ontime, 312.80
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 35, 0, 70, 1487, ontime, 71.60
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 66, 0, 132, 2522, ontime, 134.40
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 84, 0, 168, 2293, ontime, 168.80
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 110, 0, 220, 3015, ontime, 220.80
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 87, 0, 174, 3103, ontime, 174.00
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 35, 0, 70, 1423, ontime, 73.20
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 51, 0, 102, 1931, ontime, 103.60
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 1338, 11342, 0, 10140, timeout, 0.00
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 1, 549, 3563, 50, 3769, ontime, 56.40
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 3318, 14741, 14, 10118, timeout, 14.00
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 6101, 15794, 20, 10126, timeout, 20.80
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 8563, 17518, 62, 10123, timeout, 68.40
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 10235, 17918, 80, 10122, timeout, 83.40
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 13003, 19241, 156, 10127, timeout, 167.60
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 6365, 8154, 176, 5479, ontime, 191.40
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 17647, 22648, 474, 10120, timeout, 509.60
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 3494, 4049, 264, 2995, ontime, 288.40
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 20, 39, 40, 602, ontime, 42.40
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 1224, 1430, 116, 1963, ontime, 123.60
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 204, 204, 408, 2354, ontime, 408.80
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 152, 152, 304, 1720, ontime, 304.80
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 86, 86, 172, 1915, ontime, 174.40
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 190, 190, 380, 3438, ontime, 380.80
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 28, 28, 56, 830, ontime, 56.80
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 94, 0, 188, 2256, ontime, 188.80
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 53, 0, 106, 1803, ontime, 107.60
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 67, 0, 134, 1825, ontime, 134.00
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 31, 0, 62, 959, ontime, 62.00
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 63, 0, 126, 2553, ontime, 126.00
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 28, 0, 56, 1173, ontime, 56.80
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 50, 0, 100, 1205, ontime, 102.40
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 47, 0, 94, 2066, ontime, 95.60
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 87, 0, 174, 3396, ontime, 174.00
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 19, 0, 38, 977, ontime, 38.00
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 1528, 10972, 58, 9678, ontime, 62.80
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 0, 2017, 12453, 0, 10129, timeout, 0.00
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 3594, 14863, 6, 10125, timeout, 6.00
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 5666, 15945, 16, 10125, timeout, 20.40
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 7818, 17010, 50, 10126, timeout, 53.40
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 9836, 17885, 100, 10129, timeout, 105.80
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 12717, 19632, 148, 10126, timeout, 158.20
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 4355, 5720, 138, 3392, ontime, 150.60
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 14143, 18351, 368, 8087, ontime, 401.20
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 6571, 7605, 454, 3810, ontime, 484.40
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 3251, 3760, 240, 2539, ontime, 260.20
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 4446, 5184, 354, 3191, ontime, 388.60
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 86, 86, 172, 1628, ontime, 172.80
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 105, 105, 210, 1772, ontime, 210.00
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 42, 42, 84, 1318, ontime, 86.40
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 68, 68, 136, 1715, ontime, 136.80
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 67, 67, 134, 1765, ontime, 134.00
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 47, 0, 94, 1312, ontime, 98.80
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 36, 0, 72, 1204, ontime, 72.80
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 72, 0, 144, 2889, ontime, 144.80
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 101, 0, 202, 3021, ontime, 203.60
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 19, 0, 38, 1088, ontime, 39.60
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 88, 0, 176, 2999, ontime, 176.80
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 69, 0, 138, 2574, ontime, 139.60
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 60, 0, 120, 2446, ontime, 122.40
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 38, 0, 76, 1761, ontime, 76.80
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 27, 0, 54, 1095, ontime, 55.60
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 6, 61, 48, 601, ontime, 53.60
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 1, 98, 420, 48, 1359, ontime, 53.60
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 3111, 11882, 4, 10148, timeout, 4.80
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 5699, 15834, 22, 10129, timeout, 23.60
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 1, 8970, 17482, 72, 10125, timeout, 99.60
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 10346, 18116, 66, 10126, timeout, 70.20
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 11694, 17753, 124, 10173, timeout, 135.00
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 13577, 17727, 390, 7559, ontime, 424.60
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 3514, 4539, 110, 4074, ontime, 120.40
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 4079, 4798, 362, 3582, ontime, 384.60
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 7366, 8650, 554, 5324, ontime, 598.60
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 747, 871, 78, 1414, ontime, 82.20
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 40, 40, 80, 1002, ontime, 82.40
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 201, 201, 402, 1659, ontime, 403.60
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 91, 91, 182, 930, ontime, 183.60
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 155, 155, 310, 1507, ontime, 313.20
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 58, 58, 116, 674, ontime, 116.80
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 99, 0, 198, 1055, ontime, 201.20
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 47, 0, 94, 888, ontime, 97.20
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 20, 0, 40, 663, ontime, 40.80
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 54, 0, 108, 1784, ontime, 108.80
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 71, 0, 142, 1522, ontime, 143.60
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 71, 0, 142, 1165, ontime, 143.60
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 68, 0, 136, 1812, ontime, 136.80
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 22, 0, 44, 896, ontime, 44.80
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 187, 0, 374, 4178, ontime, 375.60
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 19, 0, 38, 585, ontime, 38.00
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 1061, 8404, 52, 8119, ontime, 59.20
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 2, 667, 4490, 51, 5031, ontime, 62.00
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 3871, 13691, 4, 10129, timeout, 4.00
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 5335, 14036, 32, 10140, timeout, 33.60
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 8593, 17139, 70, 10131, timeout, 73.20
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 9564, 17804, 80, 10133, timeout, 87.60
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 7088, 10889, 118, 6164, ontime, 128.00
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 4155, 5466, 136, 3459, ontime, 141.00
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 1906, 2507, 78, 2119, ontime, 85.40
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 2282, 2699, 228, 2159, ontime, 241.40
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 6685, 7811, 522, 3718, ontime, 563.60
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 3540, 4289, 432, 3097, ontime, 461.80
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 30, 30, 60, 505, ontime, 60.80
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 42, 42, 84, 819, ontime, 84.80
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 42, 42, 84, 663, ontime, 86.40
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 135, 135, 270, 1397, ontime, 273.20
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 46, 46, 92, 836, ontime, 92.80
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 73, 0, 146, 1302, ontime, 146.00
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 46, 0, 92, 814, ontime, 94.40
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 58, 0, 116, 1033, ontime, 118.40
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 20, 0, 40, 1038, ontime, 42.40
